Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2013-01-04,12.87115959132146,5.537940287106114,12.72465727054615,17.510277346424008,3.3652501120770673,16.82468598833291,1.3180331844813835,0.6252978469279691,1.2857341278200793,1.311937977522598,0.6111315003367426,1.2795687451429163
2013-01-07,12.87510559323868,5.528279580610299,12.728565477012252,16.99401042393771,3.749810134465892,16.311431126991472,1.2834476650173043,0.693476497195664,1.250764266616158,1.27733953199083,0.679250939941065,1.2445858125055647
2013-01-08,12.877602353514323,5.533011010451618,12.730972903372864,16.2656630818891,3.983086164912164,15.587333188949737,1.234697835707037,0.7335282191177187,1.2014681457978087,1.2285754793690296,0.719278966723597,1.1952752749947855
2013-01-09,12.876955065748069,5.520288814784789,12.730413619870676,16.853931929533637,3.635315807463968,16.172169893914567,1.2739720633477614,0.6743958829249176,1.2411844689415164,1.267837072572155,0.6600850373882358,1.2349788574896665
2013-01-10,12.89397804253305,5.528695332694769,12.747741625285597,17.52962708686234,3.314982159120694,16.843922836391666,1.317204838519037,0.6174519972266036,1.284927275771746,1.311062559310659,0.6031270238869479,1.2787145350705351
2013-01-11,12.869797361812857,5.532936684223635,12.723129950080732,16.586595140590333,3.8522521904818197,15.906392830608374,1.2568015651923419,0.7107790588496667,1.223809878745554,1.2506314034969623,0.6964270546173431,1.2175685897686501
2013-01-14,12.870653344315375,5.503874047792413,12.723959736635267,16.364539596480142,3.2127187599462204,15.6856328273266,1.2419046273328151,0.6019943015861517,1.2087459341966214,1.235721001684247,0.5875340684044605,1.2024910179770592
2013-01-15,12.869707086573431,5.504141448818432,12.722969393831502,16.160911421629365,3.680207417081993,15.4831926823239,1.228368863800436,0.6840835390504117,1.1950557809396196,1.2221662830556272,0.669580750902835,1.188781664033765
2013-01-16,12.860665135470011,5.488297775746749,12.71390296762967,16.653178363871255,3.353913881639947,15.972587586739806,1.2620450950195143,0.6284599041762674,1.2290993604507063,1.2558221084383925,0.6138776512023123,1.2228045392013938
2013-01-17,12.871187576076817,5.507799466126859,12.724613467130357,17.063409005792664,2.784490031795994,16.380424816022998,1.288409472942524,0.5261099152541446,1.255776507141217,1.2821761585113967,0.5115432703068983,1.249471391510715
2013-01-18,12.82982744791195,5.5047485274393235,12.682616864742998,16.096513254099953,3.3959180053891425,15.41917023365178,1.227466748049915,0.6341280973967167,1.1940830027805511,1.2211994205259533,0.6195209395417907,1.1877429286815289
2013-01-22,12.828100249420846,5.470851640436665,12.680860264223343,16.039615948161213,4.104774590060134,15.362604884220431,1.2237911665738743,0.7626225799518939,1.1903629649788123,1.2175168083910872,0.747910410611629,1.1840157539779428
2013-01-23,12.828222694620791,5.458970580357858,12.681011941153631,16.209649014327866,4.512382023495265,15.531645924809512,1.2352019709436461,0.8357593694277823,1.2019038133758446,1.2289183925156582,0.8209933723946816,1.1955472904289848
2013-01-24,12.828169981810714,5.4569277349190575,12.680950786360047,16.161753121342116,4.56718900452826,15.48402947129981,1.2319909848522195,0.8456610058031929,1.1986562111359846,1.2256950070410562,0.8308603931715669,1.1922871403207123
2013-01-25,12.835828384321518,5.498428609118154,12.688831762938932,16.981906063501782,3.7541450395757625,16.299397387143788,1.2861793840818327,0.6977054187526764,1.2534714618424767,1.2798763423123107,0.6829912579979788,1.2470954010699558
2013-01-28,12.810885833041391,5.483088314950494,12.663410005704842,15.824578707195203,3.0456440593125578,15.1488222371283,1.2107775338113353,0.5745203641343587,1.1771745052549347,1.204454476229543,0.5597469437290705,1.1707778104658064
2013-01-29,12.802586573537914,5.460393926706213,12.655188751349606,16.894147948029325,2.3435990524726114,16.212151279701015,1.2833227742354796,0.45147133138248713,1.2505354035665732,1.2769900385106523,0.4366234287489594,1.2441289090482046
2013-01-30,12.80921236119616,5.452631039408633,12.661842489304414,16.591290950050606,2.0915636750489686,15.911061243261692,1.262459189622702,0.4068127299540409,1.2294433866009609,1.2561266316473518,0.39193641074051094,1.223037124639926
2013-01-31,12.80651872500474,5.443007794779108,12.659136334066174,16.707204842015333,1.8315907276796217,16.02629885767508,1.2704621113507515,0.36058849964761086,1.237533672001144,1.2641220241887252,0.34567129797897944,1.231119771177582
2013-02-01,12.83742472236741,5.441375590040414,12.690593318117319,17.889641498072706,1.1044085653089342,17.20183681200882,1.3462868009815983,0.2289660652380841,1.3142621229493467,1.3399604319488085,0.21404074260955522,1.3078625572089166
2013-02-04,12.859607171666232,5.459846541621927,12.712644327794703,15.498435848416792,2.0426494327069777,14.824582196814195,1.1847368268307998,0.3975680769546816,1.1509140404643188,1.1784213706010565,0.38269324748736316,1.1445255752378678
2013-02-05,12.894841729586895,5.470462986230569,12.748440717053173,16.44874018044011,1.5336840444870603,15.769342158997723,1.2454332974391704,0.3054909582130209,1.212350298495624,1.2391366366001646,0.2906486230855847,1.205981327831215
2013-02-06,12.823140590257218,5.4192994201551175,12.6756589966978,14.921800850080347,2.6536538698028966,14.251311465676864,1.1486917506506278,0.5103047487964195,1.1143993752576664,1.1423614290658315,0.4953259485180135,1.107995400230843
2013-02-07,12.822891434399777,5.412909683241495,12.675410015608705,14.940432110054246,2.4197029394536163,14.26983402510893,1.1499765328888105,0.4686874643017386,1.1156984168057391,1.1436460883023718,0.4536909821112628,1.1092943159866395
2013-02-08,12.829866979182302,5.373232161980118,12.682512337850705,15.216139133706829,3.161768064698234,14.543932488582257,1.168105256926548,0.6061206126282497,1.1340454741419268,1.1617828936484944,0.5910244698586427,1.1276496530545377
2013-02-11,12.829373159608041,5.374376109026425,12.681964596584963,14.924221129337445,3.005937014123372,14.253717624274941,1.148359729725639,0.5778716738144558,1.1140739307345975,1.1420402161935372,0.5627861279490749,1.1076809624627604
2013-02-12,12.829645250958269,5.370193141681254,12.682248392835563,14.975894209079744,3.1351737138206826,14.305089227263878,1.1518439429287681,0.6016316040679751,1.1175983458647316,1.1455251820292451,0.5865357856071282,1.1112061464490268
2013-02-13,12.808284334314138,5.3537038493371,12.6607842247568,15.861535976840656,2.1991629170793336,15.185563886614762,1.2134962287956328,0.4330092837537166,1.1799202265258497,1.2071653807342924,0.41786326441291366,1.1735156230978543
2013-02-14,12.78909346905256,5.3693203759363675,12.641251157450212,15.147169381800829,2.702496361195128,14.475365127573014,1.166737865772613,0.5234142175263152,1.132595982340587,1.1603975178626373,0.5083122499830115,1.126181482617654
2013-02-15,12.788842127644456,5.366656592194033,12.640999979673667,15.16596456455359,2.3915362842894528,14.49405065340763,1.1680352682194513,0.4671377148961241,1.133907864984191,1.1616994500565268,0.4520393427824772,1.1274979465943964
2013-02-19,12.794557692322448,5.36893979459901,12.646996600060035,16.468176611647635,2.1499554769530915,15.78866519204496,1.2555031316072276,0.42296069479084936,1.2223864995428517,1.249171694528102,0.40787243899299636,1.2159811892904717
2013-02-20,12.819227271065948,5.3526592674667075,12.671511149292582,13.785093932268522,2.8398700235284124,13.121236448130634,1.0714241415175152,0.5498520319070505,1.036241066480091,1.06509869768522,0.5347030567855809,1.029841884794402
2013-02-21,12.828818623849692,5.354607500685319,12.68107806752743,12.970731440501982,3.1515070023396596,12.311625199398456,1.0147000006958027,0.6061853100294056,0.9788846700479723,1.008365366473788,0.5910084976351717,0.9724762343416458
2013-02-22,12.854909871143457,5.34243286164503,12.707625339265851,13.880843376274754,3.6532045922891054,13.21642726022112,1.0753507327684424,0.6982758634567241,1.0402767669106994,1.0690135209959886,0.6830273262679649,1.0338661052808258
2013-02-25,12.9945672513535,5.382480912536704,12.848593852462765,12.112777328112534,4.0435371025759,11.458676657060995,0.9447180803492219,0.7633180400311687,0.9084350720501481,0.9384382886874405,0.748157154855814,0.9020839354191256
2013-02-26,13.002411689227497,5.384777835930856,12.843215977395333,12.326938363906503,3.701254943463894,10.716925726059689,0.958910314674979,0.7018106871176892,0.8567487996702629,0.9526266818098167,0.6866378454692135,0.8503872791943478
2013-02-27,13.057590263010999,5.384779255256059,12.899576831283627,13.569764657217998,3.5739341429070537,11.941938251204665,1.0397152789525124,0.6789924836315028,0.9389020623894,1.033455160331716,0.6638122765935975,0.9325652604138526
2013-02-28,13.058103408093036,5.376780010606361,12.899964743715206,13.240161821345175,3.374984919519819,11.61705970265723,1.0174100454303256,0.6441589302953874,0.9163365175481926,1.0111501728137904,0.6289561390733254,0.9099999061254342
2013-03-01,13.056323461108557,5.381843326980248,12.898121482952751,13.136678315639383,3.5837817119454884,11.515059454257525,1.010524970922074,0.6811005619230085,0.9093575440017828,1.004262725239188,0.6659083870005612,0.903018488710921
2013-03-04,13.052541417456762,5.371667226048035,12.89479096881555,14.388222456417088,3.7553352799294615,12.748664871583593,1.095111433765064,0.7130999387117862,0.9949172937400483,1.0888443333480762,0.6978715963149555,0.9885735237667373
2013-03-05,13.06337014025479,5.362191398170182,12.905843195117972,14.617285907853471,3.9856077706135196,12.974445094107544,1.1096332646556086,0.755615434186847,1.0096832145886796,1.1033668027324541,0.7403490802853586,1.00334026509407
2013-03-06,13.059834424072353,5.3585349347373095,12.902469601540604,15.138933347132921,3.2405089528769526,13.488615618392474,1.1446885495239927,0.6218747125512353,1.0451259742083325,1.138410667811046,0.6065742439150226,1.0387715243830675
2013-03-07,13.051175873896428,5.369083456722019,12.893983014916637,15.848297454738391,3.0494709225017402,14.187812216808094,1.192451132857586,0.5862575422572006,1.093390043071277,1.1861599646029477,0.5709649613157063,1.087022178056365
2013-03-08,12.952512397122204,5.378613500047143,12.795001972613097,18.156693960273085,2.0968791956816446,16.463121845755534,1.3529636620684196,0.41263093459333455,1.2551417989821445,1.3466193636705148,0.3973529073379493,1.248719400312274
2013-03-11,12.935425435348444,5.375040862164978,12.777507807214638,17.65213977782276,2.3395975458807117,15.965799575988381,1.321476405065907,0.4570502919347461,1.2231745756841739,1.3151200449224612,0.44175325051976355,1.2167396570821805
2013-03-12,12.907129864810413,5.372777615374745,12.748316727034926,16.264704239942198,2.9241192175053943,14.59825053001036,1.2321244885279978,0.5632351457399534,1.1325772868910184,1.2257489671034822,0.5479191046020092,1.1261223419171775
2013-03-13,12.903373315508556,5.3729252796695395,12.744402257243278,15.983661033367124,2.9153329131410555,14.321235592352345,1.2136778258480414,0.5616320468086792,1.1138852158948849,1.2072989106411427,0.5463127337756022,1.1074267314088189
2013-03-14,12.911929284273892,5.372795261384552,12.753286669143984,16.545567100079218,2.973954311889071,14.87508770618482,1.250412608527514,0.5722443126064057,1.1511152180934796,1.2440333102630168,0.5569135501136521,1.144656565495811
2013-03-15,12.795910746589756,5.333197277770899,12.634918081814126,14.330563171666366,4.079619070262197,12.69183203308424,1.110555612340157,0.77638005416643,1.0087784978252554,1.1041175436116064,0.7609332314557247,1.0022583959696272
2013-03-18,12.80931637767334,5.213188579331835,12.648279218827179,13.797054827342837,5.632272193090926,12.165970609341592,1.0729923034411681,1.0771324107414568,0.9708483550392129,1.0665634508493527,1.0613360884828538,0.9643376506683434
2013-03-19,12.804267572969916,5.2208257277392045,12.642818105166143,12.943475258678205,5.990221502468973,11.324625629395912,1.0145322411604525,1.1404438799151906,0.9116326256882776,1.0081024032142893,1.1246744653039966,0.9051206783654043
2013-03-20,12.81984454053376,5.236412157187664,12.658846966050803,13.562998564120065,5.614754098360697,11.935269138364134,1.0561465544686048,1.0694183051721504,0.9538702743448629,1.0497297913832904,1.0537087118976314,0.947371901670971
2013-03-21,12.843588798384584,5.202777921075423,12.682327072406327,12.172958040018722,6.546165718920283,10.565152444142868,0.9584922551326671,1.2447960599332544,0.8551856073044073,0.9520919893914568,1.2289963501190975,0.8487039591880022
2013-03-22,12.857312231039339,5.202738665035307,12.696687602876416,13.305557401434399,6.5338555351505345,11.681517950064402,1.035781195642865,1.2425836382893867,0.9335210721277409,1.0293970204527694,1.2268066909850082,0.9270561313239585
2013-03-25,12.859974677728317,5.180263582397317,12.699325813310836,13.16254112647246,6.073096004504563,11.540551566370416,1.02576687754894,1.1640592663964844,0.9234032917187754,1.0193923555966242,1.1482345521545374,0.9169481308626395
2013-03-26,12.851641424928461,5.179844285039947,12.691587189133498,14.899037214454914,6.047889708310272,13.252157982401137,1.1449076753713348,1.1595600656261695,1.0439361050092582,1.1385284025085836,1.1437325382194794,1.0374763828198972
2013-03-27,12.84779790895686,5.184182129905265,12.687489614061938,14.387494355693553,6.110837818808235,12.747947206926312,1.1104619886890232,1.170082035279944,1.0090455081164678,1.1040777187544786,1.1542600969568086,1.002580571993537
2013-03-28,12.782781223817114,5.186543232880764,12.621124711342668,13.112184014143846,6.036866218309789,11.490916236264637,1.0277101505212118,1.1561241479620605,0.9248191005677582,1.021294960649857,1.1403132378909941,0.918321742328276
2013-04-01,12.782810550580484,5.164972092730571,12.621153891646433,13.110903232356241,5.733494323030475,11.489653812271673,1.027619458194788,1.1052535197808193,0.9247274964302223,1.0212089395925885,1.0893881010812256,0.9182348694068624
2013-04-02,12.779069109498426,5.165839172588125,12.61781311794442,14.21332407666962,5.71069663241166,12.57627335800593,1.1038224512520207,1.1009014067993093,1.0018444923135403,1.0974122294787414,1.0850440282958074,0.9953523477333159
2013-04-03,12.82091673550514,5.166105935399735,12.659810341456998,13.26161823750256,5.714352925032795,11.638208578150921,1.0353377375544166,1.1015168574257754,0.9328135095143114,1.0289484388218937,1.0856602977515672,0.926342901753333
2013-04-04,12.82252443146556,5.153897675683542,12.661469233239838,13.336911103820693,6.660389611476858,11.712422251284526,1.0404092834894187,1.2769082724555998,0.9379588123294316,1.034020785851081,1.261014152664585,0.9314890523403702
2013-04-05,12.807749249236892,5.157557786799824,12.645952021080923,11.98745772219758,6.74015526743359,10.382310952960982,0.9478947681836001,1.290536853707013,0.8441959668873708,0.9414989006932345,1.2746540133329112,0.8377182681809869
2013-04-08,12.813004627285865,5.112678913327865,12.651737885238354,13.116579675039674,7.1839063961063765,11.49524889295417,1.0258929932679424,1.3825807851275036,0.9231960829317224,1.0195059432093405,1.3665740490615563,0.9167276196504005
2013-04-09,12.768651322374195,5.090038848183774,12.607472455555923,14.734825805099728,6.6828188617244155,13.090300259954834,1.1403179440958926,1.296418271109173,1.0387161628994592,1.133910883387979,1.2803457957075703,1.0322271918175054
2013-04-10,12.82165111842046,5.0916409481897125,12.66172651546623,16.17799677426617,5.767247783355156,14.512785866083933,1.2336757776196086,1.126704180294116,1.1335755502570029,1.2272967487297455,1.110640658979003,1.1271159507071118
2013-04-11,12.770140004949551,4.992405636312427,12.610228865229022,17.87063087763483,4.81244369175895,16.18115898328696,1.3514741435593243,0.9664266073975598,1.2524576185892757,1.345073112418472,0.9500533256974169,1.245975415552492
2013-04-12,12.643892509701663,5.0011135811433824,12.483074822694322,19.694263092659536,4.904153447229653,17.97865258048976,1.4852029042723534,0.9823216959615012,1.3869987411537417,1.4787473751575402,0.96600072766182,1.3804600463705816
2013-04-15,12.839308966410359,4.988201108489241,12.679541562872831,16.009987574710816,5.547998568844159,14.347184788199874,1.2208917722338528,1.1074241907532214,1.1207558093391845,1.2145437694861663,1.0910848397879087,1.1143278191635917
2013-04-16,12.84285391474977,4.992711431985459,12.683146878577867,16.049067110448355,5.458395311740372,14.385704186295323,1.2232137518005626,1.0894543957070884,1.123129681091691,1.2168776977772842,1.073156034120313,1.1167138430511834
2013-04-17,12.87270992169606,4.9612460891225965,12.713252188810875,15.727274321121843,5.0199562341340265,14.068523740767391,1.1990935887004484,1.0120601006510406,1.0989200022863526,1.1927814781112878,0.9956823666809242,1.0925287211726622
2013-04-18,12.901499378584349,4.961132376385248,12.74207897087343,14.9102868302305,5.107848066235143,13.263246354366132,1.1417597332195464,1.0289477507334637,1.0410919369623024,1.1354693975098409,1.0125896380904416,1.0347229007606464
2013-04-19,12.856332481022417,4.96012674460637,12.696130333373246,14.3818247948164,5.159971058567736,12.742358909411223,1.1094514525455672,1.039143624048747,1.0080819586362262,1.1031482774568941,1.0228061958339956,1.001699248905131
2013-04-22,12.855944777480834,4.956978158077561,12.69610328404428,15.294638014777707,5.008044856191307,13.642088528577068,1.1713459094405898,1.0106003112309412,1.0707239230062888,1.1650487176772062,0.9942685165403904,1.0643474508122566
2013-04-23,12.875290614515949,4.956785004371285,12.716476821940473,17.278421100764874,4.820715137640419,15.59743751063769,1.3023592288539245,0.9746084234491604,1.2034399903655508,1.2960776631074182,0.958292003747855,1.1970799752738772
2013-04-24,12.875015730243891,4.9568481540462175,12.716138369776559,17.124985562662975,4.859106571619809,15.446201205943488,1.2922093550961549,0.9819856353964914,1.1931671802016213,1.2859328948659519,0.9656830330809147,1.1868123009258358
2013-04-25,12.847125580539862,4.955230100022915,12.688496208729596,18.65901244667938,4.534759109235065,16.95824046431964,1.3960898770488257,0.919759384057787,1.2981053774460216,1.389805968744947,0.9034674748049448,1.2917429088139247
2013-04-26,12.8469580810814,4.959280718554033,12.688056166565199,17.96381921709347,5.179713072646308,16.273011628864808,1.3503362444060039,1.04309808098707,1.251805328320607,1.3440630652041112,1.026847484415613,1.2454535854544149
2013-04-29,12.790497083692385,4.957510296846565,12.630537149450141,17.0882378504132,5.271040260255888,15.409980208673947,1.2974527081863476,1.060963734818036,1.1979164535400284,1.2911642473423046,1.0447393529669673,1.1915483522364232
2013-04-30,12.777570977051258,4.947745837946923,12.617273427080614,16.651406151763748,4.90251707893381,14.9794097378805,1.2693654975759807,0.9920684080608209,1.1694024873486195,1.2630830977305298,0.9758440884290808,1.1630402720573845
2013-05-01,12.813291783578382,4.956550292764167,12.652937077352695,15.364855220839836,5.135355287795229,13.711299292277257,1.1795773557873326,1.0351333555440456,1.078763922214129,1.173323309411468,1.0189658768928216,1.0724306163143142
2013-05-02,12.830803203547141,4.956162941138198,12.67128386853565,16.90899956793066,5.0458083526808695,15.233310997370708,1.2818310685432792,1.0180143371291834,1.1823731142163578,1.2755979286842012,1.0018776217261887,1.176061505092786
2013-05-03,12.847273466564646,5.0284759327318636,12.688093135251577,17.24216209250904,4.339932447776063,15.561698212634623,1.3025152417687509,0.8699849631645327,1.2034142980112659,1.29630244798612,0.8541118712407394,1.1971235607140216
2013-05-06,12.844005954732445,5.02761603611479,12.685070873792794,17.973956163041894,4.00734561849887,16.283003279202536,1.351292081046649,0.8066129118760138,1.2527534833459826,1.3450931546133018,0.7907765696710938,1.2464768886927078
2013-05-07,12.82638254400318,5.029943434232804,12.667800119879125,19.454172820478345,3.8726696603351707,17.742003587649723,1.4502540457772222,0.7804988960333382,1.3527823460305037,1.4440589773251244,0.7647014384889648,1.3465097243360549
